公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證(驗證單位),第三方驗證(單位名稱),第三方驗證(採用標準),公司網站報告書相關資訊(中文版),中文版永續報告書檔案,中文版上傳日期,英文版永續報告書網址,英文版永續報告書檔案,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註,公司完整名稱,統一編號,CSR報告超連結
6790,永豐實,YFYCPG,5.股本達新臺幣二十億元以上者,造紙工業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,英國標準協會台灣分公司（BSI Taiwan）,AA1000 第1類型(Type1) 中度保證,https://www.yfycpg.com/zh-TW,t100sa11_6790_111.pdf,112/06/29,,,,,,,,penny.hsu@yfycpg.com,本報告書依循GRI 2021通用準則，另遵循SASB、SDGs、TCFD。英文版報告書編製作業中,永豐餘消費品實業股份有限公司,_22327037,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6790_111.pdf
6806,森崴能源,SHINFOX ENERGY,5.股本達新臺幣二十億元以上者,綠能環保,111/01/01~111/12/31,2. 其他依循標準：GRI 準則、永續會計準則委員會（SASB）能源行業指標及氣候相關財務揭露（TCFD）,其他查驗證單位：,艾法諾國際驗證機構,AA1000 第1類型(Type1) 中度保證,https://www.shinfox.com.tw/esg.html,t100sa11_6806_111.pdf,112/06/29,https://www.shinfox.com.tw/esg_eng.html,t100sa11_6806_111_E.pdf,2023/08/15,,,,,ESG＠shinfox.com.tw,,森崴能源股份有限公司,_28653781,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6806_111.pdf
6873,泓德能源-創,HDRE,6.係自願編製與申報,綠能環保,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,安永聯合會計師事務所,確信準則3000號(原公報第一號),https://www.hdrenewables.com/report.php,t100sa11_6873_111.pdf,112/08/10,https://www.hdrenewables.com/report.php,t100sa11_6873_111_E.pdf,2023/08/10,,,,,esg@hdrenewables.com,,泓德能源科技股份有限公司,_45877096,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6873_111.pdf
8021,尖點,Topoint,6.係自願編製與申報,其他電子業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣檢驗科技股份有限公司,AA1000 第1類型(Type1) 中度保證,https://www.topoint.tw/tw/download/,t100sa11_8021_111.pdf,112/06/27,,,,,,,,charles_chang@topoint.tw,,尖點科技股份有限公司,_96912835,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8021_111.pdf
8028,昇陽半導體,PSI,6.係自願編製與申報,半導體業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.psi.com.tw/,t100sa11_8028_111.pdf,112/06/30,,,,,,,,ESG@psi.com.tw,,昇陽國際半導體股份有限公司,_84149884,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8028_111.pdf
8039,台虹,TAIFLEX,5.股本達新臺幣二十億元以上者,電子零組件業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.taiflex.com.tw/esg_csr.html,t100sa11_8039_111.pdf,112/06/30,https://www.taiflex.com.tw/english/esg_overview.html,t100sa11_8039_111_E.pdf,2023/08/10,,,,,feng@taiflex.com.tw,,台虹科技股份有限公司,_16198345,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8039_111.pdf
8046,南電,N.P.C,5.股本達新臺幣二十億元以上者,電子零組件業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,艾法諾國際股份有限公司(AFNOR Asia Ltd.),AA1000 第1類型(Type1) 中度保證,https://www.nanyapcb.com.tw/nypcb/chinese/SocialResponsibility/CSRReport.aspx,t100sa11_8046_111.pdf,112/06/20,https://www.nanyapcb.com.tw/nypcb/chinese/SocialResponsibility/CSRReport.aspx,t100sa11_8046_111_E.pdf,2023/09/05,,,,,kurtyang@nanyapcb.com.tw,無,南亞電路板股份有限公司,_16096804,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8046_111.pdf
8105,凌巨,GiantPlus,5.股本達新臺幣二十億元以上者,光電業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.giantplus.com.tw/csr/giantplus-csr-download,t100sa11_8105_111.pdf,112/06/21,,,,,,,,linhus@giantplus.com,無,凌巨科技股份有限公司,_16432742,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8105_111.pdf
8110,華東,WALTON,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.walton.com.tw/modules.php?name=Walton&op=social_respond&file=Liability_B&lang=ch,t100sa11_8110_111.pdf,112/06/29,https://www.walton.com.tw/modules.php?name=Walton&op=social_respond&file=Liability_B&lang=en,t100sa11_8110_111_E.pdf,2023/06/29,,,,,lydiakang@walton.com.tw,,華東科技股份有限公司,_22101116,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8110_111.pdf
8131,福懋科,FATC,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣檢驗科技股份有限公 司（SGS Taiwan Ltd.）,AA1000 第2類型(Type2) 中度保證,https://www.fatc.com.tw/esg/download.php,t100sa11_8131_111.pdf,112/06/28,,,,,,,,u003973@fatc.com.tw,,福懋科技股份有限公司,_23826736,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8131_111.pdf
8150,南茂,ChipMOS,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,英國標準協會(BSI Taiwan),AA1000 第2類型(Type2) 高度保證,https://www.chipmos.com/chinese/csr/report.aspx,t100sa11_8150_111.pdf,112/06/30,https://www.chipmos.com/english/csr/report.aspx,t100sa11_8150_111_E.pdf,2023/08/18,t100sa11_8150_111_M.pdf,112/08/18,,,ChipMOS_CSR@chipmos.com,,南茂科技股份有限公司,_16130042,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8150_111.pdf
8163,達方,DARFON,5.股本達新臺幣二十億元以上者,電腦及週邊設備業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,臺灣檢驗科技股份有限公司（SGS Taiwan Ltd.）,AA1000 第1類型(Type1) 中度保證,https://www.darfon.com.tw/ESG/,t100sa11_8163_111.pdf,112/06/30,,,,,,,,Ajer.Tsai@darfon.com.tw,,達方電子股份有限公司,_16081507,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8163_111.pdf
8201,無敵,BESTA,6.係自願編製與申報,其他電子業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,,t100sa11_8201_111.pdf,112/06/19,,,,,,,,cynthiachen@besta.com.tw,,無敵科技股份有限公司,_23163259,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8201_111.pdf
8210,勤誠,CHENBRO,6.係自願編製與申報,電腦及週邊設備業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,BSI,AA1000 第1類型(Type1) 中度保證,https://www.chenbro.com/zh-TW/Page/CSR-1,t100sa11_8210_111.pdf,112/06/30,https://www.chenbro.com/upload/media/csr/pdf/2022%20Sustainability%20Report.pdf,t100sa11_8210_111_E.pdf,2023/08/30,,,,,info@chenbro.com,無,勤誠興業股份有限公司,_05143647,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8210_111.pdf
8215,明基材,BMC,5.股本達新臺幣二十億元以上者,光電業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,SGS台灣檢驗科技股份有限公司,AA1000 第1類型(Type1) 中度保證,https://esg.benqmaterials.com/message/downloads/ARm8pgR7oyD4,t100sa11_8215_111.pdf,112/06/29,https://esg.benqmaterials.com/message/downloads/ARm8pgR7oyD4,t100sa11_8215_111_E.pdf,2023/06/30,,,,,ESG@benqmaterials.com,,明基材料股份有限公司,_16549778,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8215_111.pdf
8271,宇瞻,Apacer,6.係自願編製與申報,半導體業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,BSI英國標準協會,AA1000 第1類型(Type1) 中度保證,https://www.apacer.com/zh-tw/normaldownload/download-report,t100sa11_8271_111.pdf,112/08/09,,,,,,,,mei_lin@apacer.com,,宇瞻科技股份有限公司,_97444368,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8271_111.pdf
8341,日友,SF,6.係自願編製與申報,綠能環保,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.sunnyfriend.com.tw/,t100sa11_8341_111.pdf,112/08/11,,,,,,,,kawa@mail.sunnyfriend.com.tw,無,日友環保科技股份有限公司,_89922041,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8341_111.pdf
8367,建新國際,CS,6.係自願編製與申報,航運業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.chienshing.com.tw/,t100sa11_8367_111.pdf,112/06/29,,,,,,,,scott.chen@chienshing.com.tw,,建新國際股份有限公司,_23250583,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8367_111.pdf
8374,羅昇,ACE PILLAR,6.係自願編製與申報,電機機械,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.acepillar.com/files/2022_AcePillar_ESG_Report_CH.pdf,t100sa11_8374_111.pdf,112/09/06,,,,,,,,csr@acepillar.com.tw,,羅昇企業股份有限公司,_12486062,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8374_111.pdf
8404,百和興業-KY,PAIHO SHIH,5.股本達新臺幣二十億元以上者,其他,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,SGS通標標準技術服務有限公司,AA1000 第1類型(Type1) 中度保證,http://www.kypaiho.com/,t100sa11_8404_111.pdf,112/06/30,,,,t100sa11_8404_111_M.pdf,112/07/05,,,f182@paiho.cn,,百和興業股份有限公司(開曼),_26829193,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8404_111.pdf
8411,福貞-KY,KINGCAN,5.股本達新臺幣二十億元以上者,其他,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://tw.kingcan.net/,t100sa11_8411_111.pdf,112/07/28,,,,,,,,spokesman@kchld.com,,福貞控股股份有限公司,_10913602,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8411_111.pdf
8422,可寧衛,Cleanaway,6.係自願編製與申報,綠能環保,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,青山永續聯合會計師事務所,確信準則3000號(原公報第一號),https://www.cleanaway.tw/csr/csr-news-center-download.html,t100sa11_8422_111.pdf,112/08/29,https://www.cleanaway.tw/csr/csr-news-center-download.html,t100sa11_8422_111_E.pdf,2023/08/29,,,,,https://www.cleanaway.tw/investor-stakeholder.html,,可寧衛股份有限公司,_16908140,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8422_111.pdf
8454,富邦媒,momo,5.股本達新臺幣二十億元以上者,數位雲端,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,英國標準協會台灣分公司(BSI Taiwan),AA1000 第1類型(Type1) 中度保證,https://corp.momo.com.tw/file/csr/csrReport/momo_2022ESGreport.pdf,t100sa11_8454_111.pdf,112/06/29,https://corp.momo.com.tw/en/file/csr/csrReport/momo_2022ESGreport(english).pdf,t100sa11_8454_111_E.pdf,2023/09/01,,,,,momocsr@fmt.com.tw,,富邦媒體科技股份有限公司,_27365925,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8454_111.pdf
8926,台汽電,TCC,5.股本達新臺幣二十億元以上者,油電燃氣業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,安永聯合會計師事務所,確信準則3000號(原公報第一號),https://www.cogen.com.tw/csr/csr_report,t100sa11_8926_111.pdf,112/06/30,,,,,,,,csr@cogen.com.tw,,台灣汽電共生股份有限公司,_86685142,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8926_111.pdf
8996,高力,KAORI,6.係自願編製與申報,電機機械,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.kaori.com.tw/tw/modules/about/esg,t100sa11_8996_111.pdf,112/06/29,https://www.kaori.com.tw/en/modules/about/esg,t100sa11_8996_111_E.pdf,2023/09/08,,,,,pr@kaori.com.tw,,高力熱處理工業股份有限公司,_35319185,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8996_111.pdf
9904,寶成,PCC,5.股本達新臺幣二十億元以上者,運動休閒,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,臺灣檢驗科技股份有限公司(SGS Taiwan Ltd.),AA1000 第2類型(Type2) 高度保證,https://www.pouchen.com/,t100sa11_9904_111.pdf,112/06/29,,,,,,,,ir@pouchen.com,無,寶成工業股份有限公司,_58711014,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9904_111.pdf
9905,大華,GCM,5.股本達新臺幣二十億元以上者,其他,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.greatchina.com.tw/evpro_new.html,t100sa11_9905_111.pdf,112/06/19,,,,,,,,handapon@greatchina.com.tw,無,大華金屬工業股份有限公司,_04403363,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9905_111.pdf
9907,統一實,TON YI,5.股本達新臺幣二十億元以上者,其他,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,資誠聯合會計師事務所,確信準則3000號(原公報第一號),http://www.tonyi.com.tw/,t100sa11_9907_111.pdf,112/07/31,http://www.tonyi.com.tw/,t100sa11_9907_111_E.pdf,2023/08/09,,,,,csr@tonyi.com.tw,,統一實業股份有限公司,_73252657,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9907_111.pdf
9908,大台北,GTG,5.股本達新臺幣二十億元以上者,油電燃氣業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,DNV立恩威國際驗證(股)公司,AA1000 第1類型(Type1) 中度保證,https://www.taipeigas.com.tw/CSR/download/,t100sa11_9908_111.pdf,112/06/30,,,,t100sa11_9908_111_M.pdf,112/08/11,,,e3@taipeigas.com.tw,,大台北區瓦斯股份有限公司,_11072304,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9908_111.pdf
9910,豐泰,FT,5.股本達新臺幣二十億元以上者,運動休閒,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,KPMG 安侯建業聯合會計師事務所,確信準則3000號(原公報第一號),https://www.fengtay.com,t100sa11_9910_111.pdf,112/06/14,https://www.fengtay.com,t100sa11_9910_111_E.pdf,2023/06/14,,,,,Ariel.Huang@fengtay.com,無,豐泰企業股份有限公司,_63400932,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9910_111.pdf
9911,櫻花,TAIWAN SAKURA,5.股本達新臺幣二十億元以上者,居家生活,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.sakura.com.tw/company/csrreport,t100sa11_9911_111.pdf,112/06/29,,,,,,,,1008336@sakura.com.tw,,台灣櫻花股份有限公司,_23113940,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9911_111.pdf
9914,美利達,MIC,5.股本達新臺幣二十億元以上者,運動休閒,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://d2lljesbicak00.cloudfront.net/merida-v2/media-raw//countries/zh-tw/financial/merida-esg-reportch20230908.pdf?p3,t100sa11_9914_111.pdf,112/09/08,https://d2lljesbicak00.cloudfront.net/merida-v2/media-raw//countries/zh-tw/financial/merida-esg-reporten20230908.pdf?p3,t100sa11_9914_111_E.pdf,2023/09/08,,,,,scott@merida.com.tw,無。,美利達工業股份有限公司,_59052361,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9914_111.pdf
9925,新保,SKS,5.股本達新臺幣二十億元以上者,其他,111/01/01~111/12/31,"2. 其他依循標準：GRI準則, SASB準則",其他查驗證單位：,英國標準協會台灣分公司,AA1000 第1類型(Type1) 中度保證,https://esg.sks.com.tw/images/sksimg/2023新光保全永續報告書.pdf,t100sa11_9925_111.pdf,112/06/30,https://esg.sks.com.tw/zh-TW/Report#gsc.tab=0,t100sa11_9925_111_E.pdf,2023/08/10,,,,,chengxun.yu@sks.com.tw,,台灣新光保全股份有限公司,_12261768,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9925_111.pdf
9926,新海,S.H.,6.係自願編製與申報,油電燃氣業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.shinhaigas.com.tw/assets/other/SHGas_2022Sustainability_Report_9926.pdf,t100sa11_9926_111.pdf,112/06/26,,,,,,,,research@shinhaigas.com.tw,,新海瓦斯股份有限公司,_35433242,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9926_111.pdf
9930,中聯資源,CHC,5.股本達新臺幣二十億元以上者,綠能環保,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,香港商英國標準協會太平洋有限公司台灣分公司BSI Taiwan,AA1000 第1類型(Type1) 中度保證,https://www.chc.com.tw/csr/index.html,t100sa11_9930_111.pdf,112/06/02,https://www.chc.com.tw/csr/html/csr/csr.html,t100sa11_9930_111_E.pdf,2023/08/22,,,,,mservice@chc.com.tw,,中聯資源股份有限公司,_86119908,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9930_111.pdf
9933,中鼎,CTCI,5.股本達新臺幣二十億元以上者,其他,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣檢驗科技股份有限公司SGS,AA1000 第2類型(Type2) 高度保證,https://www.ctci.com/WWW/CTCI2022/pdf/CH/2022-ESG-C.pdf,t100sa11_9933_111.pdf,112/06/30,https://www.ctci.com/WWW/CTCI2022/pdf/EN/2022-ESG-E.pdf,t100sa11_9933_111_E.pdf,2023/06/30,,,,,stella.shih@ctci.com,,中鼎工程股份有限公司,_20817282,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9933_111.pdf
9938,百和,TAIWAN PAIHO,5.股本達新臺幣二十億元以上者,其他,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.paiho.com,t100sa11_9938_111.pdf,112/06/30,,,,,,,,ESG@paiho.com,無,台灣百和工業股份有限公司,_09468343,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9938_111.pdf
9939,宏全,HON CHUAN,5.股本達新臺幣二十億元以上者,其他,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣檢驗科技股份有限公司（SGS Taiwan）,AA1000 第1類型(Type1) 中度保證,https://www.honchuan.com/tw/csr/csr-reports,t100sa11_9939_111.pdf,112/06/30,,,,,,,,ESG@mail.honchuan.com.tw,,宏全國際股份有限公司,_58176511,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9939_111.pdf
9940,信義,Sinyi,5.股本達新臺幣二十億元以上者,其他,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,BSI英國標準協會台灣分公司,AA1000 第1類型(Type1) 中度保證,https://csr.sinyi.com.tw/report/index.php,t100sa11_9940_111.pdf,112/06/30,https://csr.sinyi.com.tw/en/report/index.php#,t100sa11_9940_111_E.pdf,2023/06/30,,,,,csr@sinyi.com.tw,下期報告書預定完成日1130630，除依循GRI通用準則2021，亦遵循SASB準則及TCFD架構。,信義房屋股份有限公司,_22354940,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9940_111.pdf
